Fit_Index,sim_model,k_split,separation,N,de,model,Class_2,Class_3,Class_4,Class_5,Total,p,m
cmPk,p4m1,uneven,ideal,5000,0.405,simple,0,0,100,0,453,p4,m1
AWE,p4m2,even,ideal,200,1.5,simple,99,1,0,0,213,p4,m2
AWE,p4m2,even,ideal,200,0.9,simple,84,16,0,0,242,p4,m2
AWE,p4m2,even,ideal,200,0.405,simple,46,54,0,0,197,p4,m2
AWE,p4m2,even,ideal,500,1.5,simple,3,97,0,0,365,p4,m2
AWE,p4m2,even,ideal,500,0.9,simple,0,87,13,0,397,p4,m2
AWE,p4m2,even,ideal,500,0.405,simple,0,36,64,0,286,p4,m2
AWE,p4m2,even,ideal,1000,1.5,simple,0,46,53,1,432,p4,m2
AWE,p4m2,even,ideal,1000,0.9,simple,0,0,100,0,428,p4,m2
AWE,p4m2,even,ideal,1000,0.405,simple,0,0,100,0,340,p4,m2
AWE,p4m2,even,ideal,5000,1.5,simple,0,0,0,100,498,p4,m2
AWE,p4m2,even,ideal,5000,0.9,simple,0,0,37,63,490,p4,m2
AWE,p4m2,even,ideal,5000,0.405,simple,0,0,100,0,488,p4,m2
AWE,p4m2,uneven,ideal,200,1.5,simple,100,0,0,0,201,p4,m2
AWE,p4m2,uneven,ideal,200,0.9,simple,97,3,0,0,230,p4,m2
AWE,p4m2,uneven,ideal,200,0.405,simple,89,11,0,0,200,p4,m2
AWE,p4m2,uneven,ideal,500,1.5,simple,31,69,0,0,350,p4,m2
AWE,p4m2,uneven,ideal,500,0.9,simple,0,91,9,0,386,p4,m2
AWE,p4m2,uneven,ideal,500,0.405,simple,0,33,67,0,264,p4,m2
AWE,p4m2,uneven,ideal,1000,1.5,simple,0,29,68,4,381,p4,m2
AWE,p4m2,uneven,ideal,1000,0.9,simple,0,2,98,0,405,p4,m2
AWE,p4m2,uneven,ideal,1000,0.405,simple,0,0,100,0,365,p4,m2
AWE,p4m2,uneven,ideal,5000,1.5,simple,0,0,0,100,469,p4,m2
AWE,p4m2,uneven,ideal,5000,0.9,simple,0,0,2,98,493,p4,m2
AWE,p4m2,uneven,ideal,5000,0.405,simple,0,0,100,0,494,p4,m2
BIC,p4m2,even,ideal,200,1.5,simple,0,66,31,3,213,p4,m2
BIC,p4m2,even,ideal,200,0.9,simple,0,41,59,0,242,p4,m2
BIC,p4m2,even,ideal,200,0.405,simple,0,14,86,0,197,p4,m2
BIC,p4m2,even,ideal,500,1.5,simple,0,1,31,68,365,p4,m2
BIC,p4m2,even,ideal,500,0.9,simple,0,0,98,2,397,p4,m2
BIC,p4m2,even,ideal,500,0.405,simple,0,0,100,0,286,p4,m2
BIC,p4m2,even,ideal,1000,1.5,simple,0,0,0,100,432,p4,m2
BIC,p4m2,even,ideal,1000,0.9,simple,0,0,84,16,428,p4,m2
BIC,p4m2,even,ideal,1000,0.405,simple,0,0,100,0,340,p4,m2
BIC,p4m2,even,ideal,5000,1.5,simple,0,0,0,100,498,p4,m2
BIC,p4m2,even,ideal,5000,0.9,simple,0,0,0,100,490,p4,m2
BIC,p4m2,even,ideal,5000,0.405,simple,0,0,100,0,488,p4,m2
BIC,p4m2,uneven,ideal,200,1.5,simple,5,65,28,2,201,p4,m2
BIC,p4m2,uneven,ideal,200,0.9,simple,0,40,59,1,230,p4,m2
BIC,p4m2,uneven,ideal,200,0.405,simple,0,14,86,0,200,p4,m2
BIC,p4m2,uneven,ideal,500,1.5,simple,0,1,25,74,350,p4,m2
BIC,p4m2,uneven,ideal,500,0.9,simple,0,0,96,4,386,p4,m2
BIC,p4m2,uneven,ideal,500,0.405,simple,0,0,100,0,264,p4,m2
BIC,p4m2,uneven,ideal,1000,1.5,simple,0,0,0,100,381,p4,m2
BIC,p4m2,uneven,ideal,1000,0.9,simple,0,0,62,38,405,p4,m2
BIC,p4m2,uneven,ideal,1000,0.405,simple,0,0,100,0,365,p4,m2
BIC,p4m2,uneven,ideal,5000,1.5,simple,0,0,0,100,469,p4,m2
BIC,p4m2,uneven,ideal,5000,0.9,simple,0,0,0,100,493,p4,m2
BIC,p4m2,uneven,ideal,5000,0.405,simple,0,0,95,5,494,p4,m2
CAIC,p4m2,even,ideal,200,1.5,simple,5,87,8,0,213,p4,m2
CAIC,p4m2,even,ideal,200,0.9,simple,0,68,32,0,242,p4,m2
CAIC,p4m2,even,ideal,200,0.405,simple,0,37,63,0,197,p4,m2
CAIC,p4m2,even,ideal,500,1.5,simple,0,6,58,36,365,p4,m2
CAIC,p4m2,even,ideal,500,0.9,simple,0,0,99,0,397,p4,m2
CAIC,p4m2,even,ideal,500,0.405,simple,0,0,100,0,286,p4,m2
CAIC,p4m2,even,ideal,1000,1.5,simple,0,0,0,100,432,p4,m2
CAIC,p4m2,even,ideal,1000,0.9,simple,0,0,95,5,428,p4,m2
CAIC,p4m2,even,ideal,1000,0.405,simple,0,0,100,0,340,p4,m2
CAIC,p4m2,even,ideal,5000,1.5,simple,0,0,0,100,498,p4,m2
CAIC,p4m2,even,ideal,5000,0.9,simple,0,0,0,100,490,p4,m2
CAIC,p4m2,even,ideal,5000,0.405,simple,0,0,100,0,488,p4,m2
CAIC,p4m2,uneven,ideal,200,1.5,simple,21,71,8,0,201,p4,m2
CAIC,p4m2,uneven,ideal,200,0.9,simple,3,73,23,0,230,p4,m2
CAIC,p4m2,uneven,ideal,200,0.405,simple,0,36,64,0,200,p4,m2
CAIC,p4m2,uneven,ideal,500,1.5,simple,0,4,55,41,350,p4,m2
CAIC,p4m2,uneven,ideal,500,0.9,simple,0,1,98,1,386,p4,m2
CAIC,p4m2,uneven,ideal,500,0.405,simple,0,0,100,0,264,p4,m2
CAIC,p4m2,uneven,ideal,1000,1.5,simple,0,0,0,100,381,p4,m2
CAIC,p4m2,uneven,ideal,1000,0.9,simple,0,0,82,18,405,p4,m2
CAIC,p4m2,uneven,ideal,1000,0.405,simple,0,0,100,0,365,p4,m2
CAIC,p4m2,uneven,ideal,5000,1.5,simple,0,0,0,100,469,p4,m2
CAIC,p4m2,uneven,ideal,5000,0.9,simple,0,0,0,100,493,p4,m2
CAIC,p4m2,uneven,ideal,5000,0.405,simple,0,0,97,3,494,p4,m2
VLMR,p4m2,even,ideal,200,1.5,simple,24,38,27,12,213,p4,m2
VLMR,p4m2,even,ideal,200,0.9,simple,9,38,40,14,242,p4,m2
VLMR,p4m2,even,ideal,200,0.405,simple,4,19,55,22,197,p4,m2
VLMR,p4m2,even,ideal,500,1.5,simple,8,16,37,38,365,p4,m2
VLMR,p4m2,even,ideal,500,0.9,simple,0,5,62,33,397,p4,m2
VLMR,p4m2,even,ideal,500,0.405,simple,0,0,82,18,286,p4,m2
VLMR,p4m2,even,ideal,1000,1.5,simple,4,7,16,72,432,p4,m2
VLMR,p4m2,even,ideal,1000,0.9,simple,0,1,36,63,428,p4,m2
VLMR,p4m2,even,ideal,1000,0.405,simple,0,0,77,23,340,p4,m2
VLMR,p4m2,even,ideal,5000,1.5,simple,0,0,0,99,498,p4,m2
VLMR,p4m2,even,ideal,5000,0.9,simple,0,0,1,99,490,p4,m2
VLMR,p4m2,even,ideal,5000,0.405,simple,0,0,32,68,488,p4,m2
VLMR,p4m2,uneven,ideal,200,1.5,simple,27,37,29,7,201,p4,m2
VLMR,p4m2,uneven,ideal,200,0.9,simple,18,28,42,12,230,p4,m2
VLMR,p4m2,uneven,ideal,200,0.405,simple,14,24,43,19,200,p4,m2
VLMR,p4m2,uneven,ideal,500,1.5,simple,8,22,39,31,350,p4,m2
VLMR,p4m2,uneven,ideal,500,0.9,simple,2,7,57,35,386,p4,m2
VLMR,p4m2,uneven,ideal,500,0.405,simple,5,0,72,23,264,p4,m2
VLMR,p4m2,uneven,ideal,1000,1.5,simple,3,11,25,61,381,p4,m2
VLMR,p4m2,uneven,ideal,1000,0.9,simple,0,1,32,67,405,p4,m2
VLMR,p4m2,uneven,ideal,1000,0.405,simple,3,0,75,22,365,p4,m2
VLMR,p4m2,uneven,ideal,5000,1.5,simple,0,0,10,89,469,p4,m2
VLMR,p4m2,uneven,ideal,5000,0.9,simple,0,0,3,97,493,p4,m2
VLMR,p4m2,uneven,ideal,5000,0.405,simple,0,0,22,78,494,p4,m2
aBIC,p4m2,even,ideal,200,1.5,simple,0,0,0,100,213,p4,m2
aBIC,p4m2,even,ideal,200,0.9,simple,0,0,5,95,242,p4,m2
aBIC,p4m2,even,ideal,200,0.405,simple,0,0,19,81,197,p4,m2
aBIC,p4m2,even,ideal,500,1.5,simple,0,0,0,100,365,p4,m2
aBIC,p4m2,even,ideal,500,0.9,simple,0,0,16,84,397,p4,m2
aBIC,p4m2,even,ideal,500,0.405,simple,0,0,81,19,286,p4,m2
aBIC,p4m2,even,ideal,1000,1.5,simple,0,0,0,100,432,p4,m2
aBIC,p4m2,even,ideal,1000,0.9,simple,0,0,3,97,428,p4,m2
aBIC,p4m2,even,ideal,1000,0.405,simple,0,0,94,6,340,p4,m2
aBIC,p4m2,even,ideal,5000,1.5,simple,0,0,0,100,498,p4,m2
aBIC,p4m2,even,ideal,5000,0.9,simple,0,0,0,100,490,p4,m2
aBIC,p4m2,even,ideal,5000,0.405,simple,0,0,61,39,488,p4,m2
aBIC,p4m2,uneven,ideal,200,1.5,simple,0,0,0,100,201,p4,m2
aBIC,p4m2,uneven,ideal,200,0.9,simple,0,0,3,97,230,p4,m2
aBIC,p4m2,uneven,ideal,200,0.405,simple,0,0,23,77,200,p4,m2
aBIC,p4m2,uneven,ideal,500,1.5,simple,0,0,0,100,350,p4,m2
aBIC,p4m2,uneven,ideal,500,0.9,simple,0,0,11,89,386,p4,m2
aBIC,p4m2,uneven,ideal,500,0.405,simple,0,0,82,18,264,p4,m2
aBIC,p4m2,uneven,ideal,1000,1.5,simple,0,0,0,100,381,p4,m2
aBIC,p4m2,uneven,ideal,1000,0.9,simple,0,0,1,99,405,p4,m2
aBIC,p4m2,uneven,ideal,1000,0.405,simple,0,0,90,10,365,p4,m2
aBIC,p4m2,uneven,ideal,5000,1.5,simple,0,0,0,100,469,p4,m2
aBIC,p4m2,uneven,ideal,5000,0.9,simple,0,0,0,100,493,p4,m2
aBIC,p4m2,uneven,ideal,5000,0.405,simple,0,0,33,67,494,p4,m2
cmPk,p4m2,even,ideal,200,1.5,simple,0,66,31,3,213,p4,m2
cmPk,p4m2,even,ideal,200,0.9,simple,0,41,59,0,242,p4,m2
cmPk,p4m2,even,ideal,200,0.405,simple,0,14,86,0,197,p4,m2
cmPk,p4m2,even,ideal,500,1.5,simple,0,1,31,68,365,p4,m2
cmPk,p4m2,even,ideal,500,0.9,simple,0,0,98,2,397,p4,m2
cmPk,p4m2,even,ideal,500,0.405,simple,0,0,100,0,286,p4,m2
cmPk,p4m2,even,ideal,1000,1.5,simple,0,0,0,100,432,p4,m2
cmPk,p4m2,even,ideal,1000,0.9,simple,0,0,84,16,428,p4,m2
cmPk,p4m2,even,ideal,1000,0.405,simple,0,0,100,0,340,p4,m2
cmPk,p4m2,even,ideal,5000,1.5,simple,0,0,0,100,498,p4,m2
cmPk,p4m2,even,ideal,5000,0.9,simple,0,0,0,100,490,p4,m2
cmPk,p4m2,even,ideal,5000,0.405,simple,0,0,100,0,488,p4,m2
cmPk,p4m2,uneven,ideal,200,1.5,simple,5,65,28,2,201,p4,m2
cmPk,p4m2,uneven,ideal,200,0.9,simple,0,40,59,1,230,p4,m2
cmPk,p4m2,uneven,ideal,200,0.405,simple,0,14,86,0,200,p4,m2
cmPk,p4m2,uneven,ideal,500,1.5,simple,0,1,25,74,350,p4,m2
cmPk,p4m2,uneven,ideal,500,0.9,simple,0,0,96,4,386,p4,m2
cmPk,p4m2,uneven,ideal,500,0.405,simple,0,0,100,0,264,p4,m2
cmPk,p4m2,uneven,ideal,1000,1.5,simple,0,0,0,100,381,p4,m2
cmPk,p4m2,uneven,ideal,1000,0.9,simple,0,0,62,38,405,p4,m2
cmPk,p4m2,uneven,ideal,1000,0.405,simple,0,0,100,0,365,p4,m2
cmPk,p4m2,uneven,ideal,5000,1.5,simple,0,0,0,100,469,p4,m2
cmPk,p4m2,uneven,ideal,5000,0.9,simple,0,0,0,100,493,p4,m2
cmPk,p4m2,uneven,ideal,5000,0.405,simple,0,0,95,5,494,p4,m2
AWE,p4m3,even,ideal,200,1.5,simple,80,20,0,0,217,p4,m3
AWE,p4m3,even,ideal,200,0.9,simple,70,30,0,0,218,p4,m3
AWE,p4m3,even,ideal,200,0.405,simple,59,41,0,0,195,p4,m3
AWE,p4m3,even,ideal,500,1.5,simple,0,45,55,0,275,p4,m3
AWE,p4m3,even,ideal,500,0.9,simple,0,29,71,0,245,p4,m3
AWE,p4m3,even,ideal,500,0.405,simple,0,27,73,0,236,p4,m3
AWE,p4m3,even,ideal,1000,1.5,simple,0,0,100,0,319,p4,m3
AWE,p4m3,even,ideal,1000,0.9,simple,0,0,100,0,295,p4,m3
AWE,p4m3,even,ideal,1000,0.405,simple,0,0,100,0,289,p4,m3
AWE,p4m3,even,ideal,5000,1.5,simple,0,0,100,0,424,p4,m3
AWE,p4m3,even,ideal,5000,0.9,simple,0,0,100,0,416,p4,m3
AWE,p4m3,even,ideal,5000,0.405,simple,0,0,100,0,416,p4,m3
AWE,p4m3,uneven,ideal,200,1.5,simple,99,1,0,0,233,p4,m3
AWE,p4m3,uneven,ideal,200,0.9,simple,96,4,0,0,230,p4,m3
AWE,p4m3,uneven,ideal,200,0.405,simple,93,7,0,0,205,p4,m3
AWE,p4m3,uneven,ideal,500,1.5,simple,0,35,65,0,271,p4,m3
AWE,p4m3,uneven,ideal,500,0.9,simple,0,23,77,0,283,p4,m3
AWE,p4m3,uneven,ideal,500,0.405,simple,0,20,80,0,263,p4,m3
AWE,p4m3,uneven,ideal,1000,1.5,simple,0,0,100,0,331,p4,m3
AWE,p4m3,uneven,ideal,1000,0.9,simple,0,0,100,0,308,p4,m3
AWE,p4m3,uneven,ideal,1000,0.405,simple,0,0,100,0,326,p4,m3
AWE,p4m3,uneven,ideal,5000,1.5,simple,0,0,100,0,431,p4,m3
AWE,p4m3,uneven,ideal,5000,0.9,simple,0,0,100,0,419,p4,m3
AWE,p4m3,uneven,ideal,5000,0.405,simple,0,0,100,0,424,p4,m3
BIC,p4m3,even,ideal,200,1.5,simple,0,16,84,0,217,p4,m3
BIC,p4m3,even,ideal,200,0.9,simple,0,14,86,0,218,p4,m3
BIC,p4m3,even,ideal,200,0.405,simple,0,12,88,0,195,p4,m3
BIC,p4m3,even,ideal,500,1.5,simple,0,0,100,0,275,p4,m3
BIC,p4m3,even,ideal,500,0.9,simple,0,0,100,0,245,p4,m3
BIC,p4m3,even,ideal,500,0.405,simple,0,0,100,0,236,p4,m3
BIC,p4m3,even,ideal,1000,1.5,simple,0,0,100,0,319,p4,m3
BIC,p4m3,even,ideal,1000,0.9,simple,0,0,100,0,295,p4,m3
BIC,p4m3,even,ideal,1000,0.405,simple,0,0,100,0,289,p4,m3
BIC,p4m3,even,ideal,5000,1.5,simple,0,0,100,0,424,p4,m3
BIC,p4m3,even,ideal,5000,0.9,simple,0,0,100,0,416,p4,m3
BIC,p4m3,even,ideal,5000,0.405,simple,0,0,100,0,416,p4,m3
BIC,p4m3,uneven,ideal,200,1.5,simple,0,13,87,0,233,p4,m3
BIC,p4m3,uneven,ideal,200,0.9,simple,0,12,88,0,230,p4,m3
BIC,p4m3,uneven,ideal,200,0.405,simple,0,10,90,0,205,p4,m3
BIC,p4m3,uneven,ideal,500,1.5,simple,0,0,100,0,271,p4,m3
BIC,p4m3,uneven,ideal,500,0.9,simple,0,0,100,0,283,p4,m3
BIC,p4m3,uneven,ideal,500,0.405,simple,0,0,100,0,263,p4,m3
BIC,p4m3,uneven,ideal,1000,1.5,simple,0,0,100,0,331,p4,m3
BIC,p4m3,uneven,ideal,1000,0.9,simple,0,0,100,0,308,p4,m3
BIC,p4m3,uneven,ideal,1000,0.405,simple,0,0,100,0,326,p4,m3
BIC,p4m3,uneven,ideal,5000,1.5,simple,0,0,100,0,431,p4,m3
BIC,p4m3,uneven,ideal,5000,0.9,simple,0,0,100,0,419,p4,m3
BIC,p4m3,uneven,ideal,5000,0.405,simple,0,0,100,0,424,p4,m3
CAIC,p4m3,even,ideal,200,1.5,simple,0,38,62,0,217,p4,m3
CAIC,p4m3,even,ideal,200,0.9,simple,0,32,68,0,218,p4,m3
CAIC,p4m3,even,ideal,200,0.405,simple,0,29,71,0,195,p4,m3
CAIC,p4m3,even,ideal,500,1.5,simple,0,0,100,0,275,p4,m3
CAIC,p4m3,even,ideal,500,0.9,simple,0,0,100,0,245,p4,m3
CAIC,p4m3,even,ideal,500,0.405,simple,0,0,100,0,236,p4,m3
CAIC,p4m3,even,ideal,1000,1.5,simple,0,0,100,0,319,p4,m3
CAIC,p4m3,even,ideal,1000,0.9,simple,0,0,100,0,295,p4,m3
CAIC,p4m3,even,ideal,1000,0.405,simple,0,0,100,0,289,p4,m3
CAIC,p4m3,even,ideal,5000,1.5,simple,0,0,100,0,424,p4,m3
CAIC,p4m3,even,ideal,5000,0.9,simple,0,0,100,0,416,p4,m3
CAIC,p4m3,even,ideal,5000,0.405,simple,0,0,100,0,416,p4,m3
CAIC,p4m3,uneven,ideal,200,1.5,simple,2,35,63,0,233,p4,m3
CAIC,p4m3,uneven,ideal,200,0.9,simple,0,32,68,0,230,p4,m3
CAIC,p4m3,uneven,ideal,200,0.405,simple,1,29,70,0,205,p4,m3
CAIC,p4m3,uneven,ideal,500,1.5,simple,0,0,100,0,271,p4,m3
CAIC,p4m3,uneven,ideal,500,0.9,simple,0,0,100,0,283,p4,m3
CAIC,p4m3,uneven,ideal,500,0.405,simple,0,0,100,0,263,p4,m3
CAIC,p4m3,uneven,ideal,1000,1.5,simple,0,0,100,0,331,p4,m3
CAIC,p4m3,uneven,ideal,1000,0.9,simple,0,0,100,0,308,p4,m3
CAIC,p4m3,uneven,ideal,1000,0.405,simple,0,0,100,0,326,p4,m3
CAIC,p4m3,uneven,ideal,5000,1.5,simple,0,0,100,0,431,p4,m3
CAIC,p4m3,uneven,ideal,5000,0.9,simple,0,0,100,0,419,p4,m3
CAIC,p4m3,uneven,ideal,5000,0.405,simple,0,0,100,0,424,p4,m3
VLMR,p4m3,even,ideal,200,1.5,simple,8,18,58,16,217,p4,m3
VLMR,p4m3,even,ideal,200,0.9,simple,6,22,57,15,218,p4,m3
VLMR,p4m3,even,ideal,200,0.405,simple,5,19,52,24,195,p4,m3
VLMR,p4m3,even,ideal,500,1.5,simple,0,0,79,21,275,p4,m3
VLMR,p4m3,even,ideal,500,0.9,simple,0,0,76,24,245,p4,m3
VLMR,p4m3,even,ideal,500,0.405,simple,0,0,75,25,236,p4,m3
VLMR,p4m3,even,ideal,1000,1.5,simple,0,0,82,18,319,p4,m3
VLMR,p4m3,even,ideal,1000,0.9,simple,0,0,83,17,295,p4,m3
VLMR,p4m3,even,ideal,1000,0.405,simple,0,0,77,23,289,p4,m3
VLMR,p4m3,even,ideal,5000,1.5,simple,0,0,86,14,424,p4,m3
VLMR,p4m3,even,ideal,5000,0.9,simple,0,0,83,17,416,p4,m3
VLMR,p4m3,even,ideal,5000,0.405,simple,0,0,81,19,416,p4,m3
VLMR,p4m3,uneven,ideal,200,1.5,simple,18,20,50,12,233,p4,m3
VLMR,p4m3,uneven,ideal,200,0.9,simple,18,21,46,15,230,p4,m3
VLMR,p4m3,uneven,ideal,200,0.405,simple,15,19,46,20,205,p4,m3
VLMR,p4m3,uneven,ideal,500,1.5,simple,6,0,75,19,271,p4,m3
VLMR,p4m3,uneven,ideal,500,0.9,simple,4,0,76,21,283,p4,m3
VLMR,p4m3,uneven,ideal,500,0.405,simple,4,0,75,21,263,p4,m3
VLMR,p4m3,uneven,ideal,1000,1.5,simple,1,0,85,14,331,p4,m3
VLMR,p4m3,uneven,ideal,1000,0.9,simple,2,0,81,18,308,p4,m3
VLMR,p4m3,uneven,ideal,1000,0.405,simple,2,0,80,18,326,p4,m3
VLMR,p4m3,uneven,ideal,5000,1.5,simple,0,0,82,18,431,p4,m3
VLMR,p4m3,uneven,ideal,5000,0.9,simple,0,0,82,18,419,p4,m3
VLMR,p4m3,uneven,ideal,5000,0.405,simple,0,0,81,19,424,p4,m3
aBIC,p4m3,even,ideal,200,1.5,simple,0,0,23,77,217,p4,m3
aBIC,p4m3,even,ideal,200,0.9,simple,0,0,24,76,218,p4,m3
aBIC,p4m3,even,ideal,200,0.405,simple,0,0,23,77,195,p4,m3
aBIC,p4m3,even,ideal,500,1.5,simple,0,0,90,10,275,p4,m3
aBIC,p4m3,even,ideal,500,0.9,simple,0,0,92,8,245,p4,m3
aBIC,p4m3,even,ideal,500,0.405,simple,0,0,92,8,236,p4,m3
aBIC,p4m3,even,ideal,1000,1.5,simple,0,0,99,1,319,p4,m3
aBIC,p4m3,even,ideal,1000,0.9,simple,0,0,99,1,295,p4,m3
aBIC,p4m3,even,ideal,1000,0.405,simple,0,0,99,1,289,p4,m3
aBIC,p4m3,even,ideal,5000,1.5,simple,0,0,100,0,424,p4,m3
aBIC,p4m3,even,ideal,5000,0.9,simple,0,0,100,0,416,p4,m3
aBIC,p4m3,even,ideal,5000,0.405,simple,0,0,100,0,416,p4,m3
aBIC,p4m3,uneven,ideal,200,1.5,simple,0,0,22,78,233,p4,m3
aBIC,p4m3,uneven,ideal,200,0.9,simple,0,0,26,74,230,p4,m3
aBIC,p4m3,uneven,ideal,200,0.405,simple,0,0,29,71,205,p4,m3
aBIC,p4m3,uneven,ideal,500,1.5,simple,0,0,94,6,271,p4,m3
aBIC,p4m3,uneven,ideal,500,0.9,simple,0,0,94,6,283,p4,m3
aBIC,p4m3,uneven,ideal,500,0.405,simple,0,0,95,5,263,p4,m3
aBIC,p4m3,uneven,ideal,1000,1.5,simple,0,0,99,1,331,p4,m3
aBIC,p4m3,uneven,ideal,1000,0.9,simple,0,0,99,1,308,p4,m3
aBIC,p4m3,uneven,ideal,1000,0.405,simple,0,0,99,1,326,p4,m3
aBIC,p4m3,uneven,ideal,5000,1.5,simple,0,0,100,0,431,p4,m3
aBIC,p4m3,uneven,ideal,5000,0.9,simple,0,0,100,0,419,p4,m3
aBIC,p4m3,uneven,ideal,5000,0.405,simple,0,0,100,0,424,p4,m3
cmPk,p4m3,even,ideal,200,1.5,simple,0,16,84,0,217,p4,m3
cmPk,p4m3,even,ideal,200,0.9,simple,0,14,86,0,218,p4,m3
cmPk,p4m3,even,ideal,200,0.405,simple,0,12,88,0,195,p4,m3
cmPk,p4m3,even,ideal,500,1.5,simple,0,0,100,0,275,p4,m3
cmPk,p4m3,even,ideal,500,0.9,simple,0,0,100,0,245,p4,m3
cmPk,p4m3,even,ideal,500,0.405,simple,0,0,100,0,236,p4,m3
cmPk,p4m3,even,ideal,1000,1.5,simple,0,0,100,0,319,p4,m3
cmPk,p4m3,even,ideal,1000,0.9,simple,0,0,100,0,295,p4,m3
cmPk,p4m3,even,ideal,1000,0.405,simple,0,0,100,0,289,p4,m3
cmPk,p4m3,even,ideal,5000,1.5,simple,0,0,100,0,424,p4,m3
cmPk,p4m3,even,ideal,5000,0.9,simple,0,0,100,0,416,p4,m3
cmPk,p4m3,even,ideal,5000,0.405,simple,0,0,100,0,416,p4,m3
cmPk,p4m3,uneven,ideal,200,1.5,simple,0,13,87,0,233,p4,m3
cmPk,p4m3,uneven,ideal,200,0.9,simple,0,12,88,0,230,p4,m3
cmPk,p4m3,uneven,ideal,200,0.405,simple,0,10,90,0,205,p4,m3
cmPk,p4m3,uneven,ideal,500,1.5,simple,0,0,100,0,271,p4,m3
cmPk,p4m3,uneven,ideal,500,0.9,simple,0,0,100,0,283,p4,m3
cmPk,p4m3,uneven,ideal,500,0.405,simple,0,0,100,0,263,p4,m3
cmPk,p4m3,uneven,ideal,1000,1.5,simple,0,0,100,0,331,p4,m3
cmPk,p4m3,uneven,ideal,1000,0.9,simple,0,0,100,0,308,p4,m3
cmPk,p4m3,uneven,ideal,1000,0.405,simple,0,0,100,0,326,p4,m3
cmPk,p4m3,uneven,ideal,5000,1.5,simple,0,0,100,0,431,p4,m3
cmPk,p4m3,uneven,ideal,5000,0.9,simple,0,0,100,0,419,p4,m3
cmPk,p4m3,uneven,ideal,5000,0.405,simple,0,0,100,0,424,p4,m3
